id,title,category,age,summary,link,date,Rating,
167,목동의 지팡이와 리더 지팡이,자기계발,청소년 이상,"이 지팡이는 네가지 목적이 있다. 자신이 키우는 목장 울타리 안에 양들에게 보여
 주는 것으로 첫번째는 (안전판) 높이 들고만 있으면 상태가 편안 하다고 안전하다고 알려주는 것이고,  둘째는 (방향채) 방향을 제시하는 지팡이다. 저쪽으로  이쪽으로 그 지시자이다. 세째는 (회초리) 일체들의 무리에서 이탈하는 것에게는 잘못된 방향을 바로 알려주즞 회초리이다. 이쪽으로 무리들이 모인쪽으로 함께하고 이탈하지 말라고 휘두르는 것이다. 네째는 권위용으로 진실되게 모두를 잘 인도하는 지휘자이니 나를 따르라고 하는 표시 지팡이",https://gemini.google.com/share/ab41e66a69d4,2025-11-21,0,
168,주인공으로 살기,자기계발,청소년 이상,"서울대학교 종교학과 교수가 청소년들에게 '주인공으로 살기'의 비결, 즉 내면의 
영성(양심과 청정본심)의 힘을 발견하여 스스로 어려움을 극복하고 용기를 얻는다는 내용의 스토리북을 청소년 독자층",https://gemini.google.com/share/7f8d2158f591,2025-11-21,1,
169,뒤집어보면 보물이 보여요,자기계발,성인,뒤집어보면 재미있는 현상'이라는 주제로 어른들의 동심을 일깨우는 내용,https://gemini.google.com/share/e50a4cc81a51,2025-11-21,1,
170,회장님의 열다섯 가지 명심보감,자기계발,초등 이상,"국내 최고의 갑부가 임종 전에 자녀들에게 전한 15가지 부자 되는 명심보감과, 
그 가르침으로 회사가 세계적인 기업으로 성장했다는 교훈적인 내용을 담은 스토리북",https://gemini.google.com/share/bfef935a37eb,2025-11-21,1,
171,작은 일의 위대한 비밀 (The Great Secret of Small Thing,자기계발,성인,"세상의 아주 복잡하고 어려운 일도 반드시 극히 쉬운 일에서부터 비롯되고, 
세상에 아무리 큰일 일지라도 반드시 작은 일에서부터 시작된다",https://gemini.google.com/share/a6bea0fedd32,2025-11-21,1,
172,"하나의 삶, 지금 여기에",자기계발,전연령,"스토리북의 핵심 주제인 '우울함에서 벗어나 현재에 집중하는 방법'을 중심으로, 다음 내용을 간결하게 요약하여 다시 요청해 주시겠어요? 예를 들어, 
현재 집중의 중요성 
'몸과 마음이 따로 놀 때' 대처법 (마음이 아플 때 몸 살피기, 몸이 아플 때 마음 살피기) 
우울은 에너지 소진과 의욕 상실임을 인지하고, 감사할 일을 찾고, 재미를 추구하는 마음가짐 
'자신의 삶을 소중히 여기는 자세'가 중요함 
이와 같이 핵심적인 메시지를 추려주시면, 성인 독자를 위한 수채화풍",https://gemini.google.com/share/b4c662aed169,2025-11-21,0,
173,몰입의 비밀: 게으른 완벽주의를 이겨내는 방법,자기계발,전연령,"작심삼일 극복에 대한 뇌과학적 원리를 청소년과 뇌인지 과학자의 상담 형식으로 
담아낸 이 이야기는, 계획만 세우고 실천하지 못하는 이들을 위한 통찰과 실질적인 도움을 제공",https://gemini.google.com/share/702482a98ddd,2025-11-21,1,
174,찰떡 궁합을 찾아라(똑부-똑게-멍부-멍게),자기계발,성인,"직장 및 팀 환경에서 발생할 수 있는 상사와 부하의 16가지 성향 조합과 그로 인한 
갈등 및 이상적인 궁합을 대화체로 풀이",https://gemini.google.com/share/380a6ff4dd58,2025-11-29,1,
175,원효대사의 놀라운 사고 도구: 삼대와 육상설,자기계발,초등 이상,"원효대사의 '세 가지 크다란 분석 기법(三大)'과 '육상설'을 동양 철학자와 과학자의 
대화 형식으로 풀어낸 초등학생 수준의 이야기책",https://gemini.google.com/share/b48388c74abe,2025-11-29,1,
176,풍동 당동 심동: 움직이는 마음의 지혜,자기계발,초등 이상,"청소년 독자를 위해 현상과 본질을 꿰뚫어 보는 지혜를 담은 '풍동 당동 심동' 
이야기를 수채화 스타일로 15페이지에 걸쳐 완성했습니다. 즐거운 독서 시간이 되기를 바랍니다",https://gemini.google.com/share/ea031a47aff6,2025-11-29,1,
177,나와 선생님의 과학적 궁합 설명회,자기계발,대학원생,"선배 박사님의 경험을 바탕으로, 대학원 진학을 고민하는 대학생 및 예비 
대학원생들이 '나'와 '지도교수님'의 궁합을 과학적으로 파악하여 성공적인 연구 생활을 설계할 수 있도록 돕는 스토리북을 만들었습니다. 이 이야기가 후배들의 방황을 줄여줄 수 있기를 바랍니다.",https://gemini.google.com/share/908a8334993d,2025-12-20,1,
178,쌍둥이 도시의 설계자들: 보이지 않는 위험을 찾는 탐험,자기계발,대학원생,"빅데이터 분석가와 가상세계 설계자가 협력하여 디지털 트윈 기술로 미래의 
불확실성을 해결하고 사회 혁신을 이뤄내는 과정을 담은 12세 이상 청소년 대상의 스토리북을 제작했습니다. 미지의 세계를 탐험하듯 복잡한 문제를 분류하고 시뮬레이션을 통해 과학적인 해답을 찾아내는 여정을 담았습니다.",https://gemini.google.com/share/1b0bb40db3b2,2025-12-20,1,
179,물의 그릇 이름을 찾는 아리,우리말과 한자어 익힘,전연령,"(한자어) 한자를 익히고 물이 담기는 그릇에 대한 다양한 글꼴과 뉘앙스를
 어린이  서당에서 가르쳐 주는 내용",https://g.co/gemini/share/e28e936065f1,2025-08-17,1,
180,"산 고개, 우리 민족의 발자취",우리말과 한자어 익힘,전연령,"(한자어) 우리 민족이 삼국시대부터 산과 함께 살아온 '산의 민족'이며, 산을 넘는 
고개를 지칭하는 다양한 이름에 담긴 지혜와 교훈",https://g.co/gemini/share/8e68bafc8ca9,2025-08-17,1,
181,사라져가는 이름들의 속삭임,우리말과 한자어 익힘,전연령,"(우리말) 사라져가는 우리말 이름을 되찾기 운동을 해야 하는지에 대한 
의견을 모으는 발표회를 위한 이야기책을 성인 독자를 위해",https://g.co/gemini/share/3e40b08ad3ed,2025-08-17,1,
182,안다는 것의 여덟 단계,우리말과 한자어 익힘,,(한자어) '안다는 것'의 정도를 서당에서 배우고 실생활에 적용하는 과정,https://g.co/gemini/share/123840c9ad5d,2025-01-01,1,
183,"살다, 삶에 대하여",우리말과 한자어 익힘,,"우리말 '살다'의 깊은 뿌리와 그 파생어들을 탐구하는 내용의 스토리북을 언어와 
문화에 관심이 많은 성인 독자를 위해 만들었습니다. 이야기는 '살다'라는 동사에서 파생된 '삶', '살', '살림살이', 그리고 그 반대인 '죽임'까지를 아우르며, 우리의 삶 전체가 언어 속에 어떻게 응축되어 있는지를 사색적으로 풀어냅니다.",https://g.co/gemini/share/6ed6f5dfb909,2025-01-01,1,
184,무재칠보시: 가진 것 없이 베푸는 일곱 가지 보물(-주다),우리말과 한자어 익힘,전연령,"초등학생을 위한 이야기 '무재칠보시'를 만들었습니다. 이 이야기는 가진 것이 
없어도 베풀 수 있는 일곱 가지 보시에 대한 교훈을 동자승과 스승의 대화를 통해 담고 있음",https://gemini.google.com/share/7f54d411fcfd,2025-11-29,1,
185,"지읒과 시옷, 마음을 빚는 신비한 소리",우리말과 한자어 익힘,청소년 이상,"도사님과 제자들이 따스한 산사의 암자에 모여 우리말 'ㅈ'과 'ㅅ'에 담긴 신비한 
힘과 긍정적인 에너지의 원리를 배우는 이야기를 성인 및 청소년의 눈높이에 맞춰 수채화풍 스토리북으로 제작",https://gemini.google.com/share/0d4bb8e75405,2025-12-20,0,
186,이름의 지도: 소리와 문자가 그리는 운명,우리말과 한자어 익힘,청소년 이상,"청소년들이 이름 속에 숨겨진 오행의 원리와 수메르어의 역사적 변천사를 흥미롭게
 탐구할 수 있도록, 13~18세를 위한 스케치 풍의 대담 스토리북을 제작",https://gemini.google.com/share/628f4be59c02,2025-12-20,1,
187,이름의 지도: 영원히 남는 단어를 찾는 법,우리말과 한자어 익힘,청소년 이상,"언어학자가 과학자들에게 직관적이고 기억하기 쉬운 사물 명칭의 중요성을 일깨워
주는 토론 중심의 이야기를 담았으며, 12세 이상의 독자를 대상으로 작성",https://gemini.google.com/share/7ddfc845d80e,2025-12-20,0,
188,"생존의 핵심 열쇠, '수(數, 秀, 壽)'의 심오한 중요성",우리말과 한자어 익힘,청소년 이상,"수'의 의미와 중요성에 대한 학자와 청중 간의 대화체 스토리북을 작성했습니다. 
이 이야기는 언어학적 관점에서 '수'가 생존과 능력에 얼마나 깊이 연결되어 있는지를 탐구하며, 일반/청소년 독자를 대상",https://gemini.google.com/share/3eeef7b30fa7,2025-12-20,0,
189,화룡점정,속담편 (고사성어),,손주에게 '화룡점정'의 의미를 알려주는 이야기책,https://g.co/gemini/share/eb0a5e42718a,2025-01-01,1,
190,우물 밖 세상,속담편 (고사성어),,"(정저지와) 좁은 식견이 가져오는 폐단을 강조하고, 그릇된 견해를 벗어나 높은 
지혜를 얻어 우물에서 벗어나는 내용",https://g.co/gemini/share/e0bc16be5264,2025-01-01,1,
191,"염화미소와 이심전심의 의미
연꽃 미소의 비밀",속담편 (고사성어),,"이심전심과 염화미소에 대한 이야기를 만들었습니다. 이 이야기는 연꽃송이를 
들고 미소 짓는 가섭의 이야기와 함께, ""연꽃은 진흙 속에서 살지만 꽃이나 잎에는 진흙이 묻지 않듯이 불자 역시 세속의 추함에 물들지 말고 오직 선을 행하라""는 교훈",https://g.co/gemini/share/dedb01f97af3,2025-08-22,1,
192,항산항심_무항산무항심,속담편 (고사성어),,"맹자의 이야기를 바탕으로 '무항산무항심'의 유래를 담은 성인 독자용 이야기를 
동양화풍, 먹고사는 문제, 먹고사는연구소(먹사연)",https://g.co/gemini/share/a73bcd95a8d9,2025-08-22,1,
193,명경지수,속담편 (고사성어),,"명경지수와 같은 마음을 기르는 방법을 담은 이야기를 인력개발부서 신입직원 
교육용으로 만들었습니다. 이 이야기는 불교인과 인지행동치료사들에게 귀감이 될 것입니다.",https://g.co/gemini/share/eccc32c0ad32,2025-08-22,1,
194,"왕하필왈리
마음의 등대, 아라 시장 이야기",속담편 (고사성어),,"나라를 걱정하고 바르게 인도하는 지도자를 기르기 위한 이야기책
맹자의 ""하필왈리"" 이야기를 현대 사람들에게 전해주고, 현대 시대에도 공직자의 귀감이 되는 옛 선인들의 대화를 공무원연수원에 들려주는 이야기",https://g.co/gemini/share/a26352e133c6,2025-08-22,1,
195,비익연리(比翼連理)의 아름다운 전설,속담편 (고사성어),전연령,"사랑하는 마음의 소중함을 담은 '비익연리'에 관한 전설 이야기를 대화체로
 만들어 보았습니다. 이 이야기는 모든 연령의 독자들이 공감할 수 있는 교훈적인 내용으로 구성되었습니다. 첨부해 주신 그림은 스토리북 제작에 참고",https://gemini.google.com/share/cbc5f4806c30,2025-11-01,1,
196,호연지기- 하늘만큼 넓은 마음,속담편 (고사성어),,"호연지기(浩然之氣)'의 의미, 즉 공명정대한 도덕적 용기와 꾸준히 노력하는 
기개의 중요성을 다루고 있으며, 70세에 피아노를 시작하여 명성을 얻은 노인의 이야기를 통해 매일 조금씩 나아지는 기쁨을 강조하는 내용입니다. 이 이야기는 일반적인 아동 도서 독자를 대상으로 합니다.",https://gemini.google.com/share/8397dc959c5f,2025-11-01,0,
197,당랑규선-매미를 엿보는 사마귀의 경고 (The Warning of the Mantis Stalking the Cicada ),속담편 (고사성어),성인,"당락규선이라는 눈앞에 이익을 쫒는 사람에 대한 경종, 사마귀와 매미와 참새와 포수간에 일어나는 일로 비유, 눈앞의 욕심에만 눈이 어두워 덤비면 결국 큰 해를 입게 된다는 뜻. 눈앞의 이익(利益)에만 정신(精神)이 팔려 뒤에 닥친 위험(危險)을 깨닫지 못함",https://gemini.google.com/share/865717ea9c0a,2025-11-01,0,
198,수주대토 - 그루터기를 지킨 농부 만복,속담편 (고사성어),전연령,송나라 농부가 우연히 얻은 행운을 잊지 못하고 그루터기만 지키다가 마을의 웃음거리가 되는 '수주대토'의 교훈을 담은 이야기,https://gemini.google.com/share/741c8bb39ae9,2025-11-01,0,
199,우공이산: 느림의 끈기가 여는 길,속담편 (고사성어),성인,"어떤 일이든 우직하고 꾸준히 끝까지 노력하면 성공한다는 의미의 '우공이산'을 통해, 일확천금과 이기주의에 빠진 현대인들이 인내와 끈기의 가치를 되새길 수 있도록 합니다.",https://gemini.google.com/share/67113a1bed28,2025-11-01,1,
200,"역지사지 - 3초의 마법, 소라의 느린 걸음 ",속담편 (고사성어),성인,"수채화풍으로 역지사지의 마음 훈련을 담아내는 것으로 다시 만들어줘, 3초의 
마법 상대입장이면 어떻게 했을까 하는 것을 먼저 떠 올리고, 내가 곧바로 행동에 돌입하지 않고 천천히 부드럽게 다가가는 상황 훈련 극으로 만들어줘. 대상 연령은 성인이고, '역지사지 4주 훈련'의 핵심 내용('상대의 '왜'를 3초만 떠올리면, 내 행동은 자동으로 부드러워진다' 및 숙제, 남편 늦은 퇴근, 상사 날카로운 목소리, 식당 직원 서빙 지연, 다이어트 실패, 공격적 댓글 상황극 훈련 3단계)을 바탕으로 구성해줘",https://gemini.google.com/share/3bf0ec01fc8a,2025-11-07,1,
201,상선약수-물의 지혜,속담편 (고사성어),성인,20세 이상 독자를 대상으로 '상선약수'의 내용을 동자승과 스승의 대화로 쉽게 풀어낸 storybook을 웹툰 스타일로 만들었습니다.,https://gemini.google.com/share/07f22ba5cc1d,2025-11-07,1,
202,아전인수가 여전해!,속담편 (고사성어),,"아전인수(我田引水)는 원래 농업사회에서 물을 자신의 밭으로만 끌어들이려는 
이기적 행동에서 유래된 표현으로 ,타인의 피해나 공동체의 손해를 고려하지 않고 오로지 자신의 이익만을 챙기는 모습을 비유하는 말",https://gemini.google.com/share/05c009bb1eba,2025-11-16,0,
203,사필귀정,속담편 (고사성어),,"사필귀정(事必歸正)'의 교훈적인 의미를 담은 이야기책을 만들었습니다.
 이 이야기는 부당한 상황에서도 결국 정의와 진실이 승리한다는 교훈을 담고 있으며, 독자 연령은 일반적인 아동을 대상으로 했습니다.",https://gemini.google.com/share/7ad13251f370,2025-11-16,1,
204,인과응보 - 인연의 씨앗을 심는 곳,속담편 (고사성어),,"뿌린 대로 거둔다'는 인과응보의 원리를 대화 형식으로 풀어낸 스토리북을 
제작했습니다. 이 스토리북은 속담의 의미부터 과학적 원리, 그리고 마음과 감정 다스리기에 적용하는 방법까지 다루고 있으며, 교육용으로 활용",https://gemini.google.com/share/53f721912575,2025-11-21,1,
205,금강삼매경의 비밀스러운 길,속담편 (고사성어),청소년 이상,금강삼매경이 신라에 전해지기까지의 신비롭고 험난했던 여정,https://gemini.google.com/share/127143514380,2025-12-05,0,
206,새옹지마- 동시패션: 라오 펑의 지혜 (Simultaneous Fashion,속담편 (고사성어),청소년 이상,"새옹지마' 이야기를 '좋고 나쁘고 동시패션'이라는 현대적인 은유와 결합하여  
따뜻하고 교훈적인 분위기로 완성",https://gemini.google.com/share/0a8578593a68,2025-12-05,0,
207,금상첨화와 설상가상: 좋은 일에 더 좋은 일,속담편 (고사성어),청소년 이상,'금상첨화'와 '설상가상'이라는 두 가지 사자성어의 의미와 현대적 용례를 대화체로,https://gemini.google.com/share/a0e3c7496af4,2025-12-05,0,
208,붓으로 그려낸 부처님의 세계: 탱화의 비밀,자기계발,전연령 ,"사찰 미술 박사님이 탱화의 6가지 요건인 '신문시주처중'과 그 속에 담긴 화승의 
정성을 설명하며 관람객들에게 불교 미술의 진정한 가치를 전하는 이야기를 만들었습니다. 이 스토리북은 성인 및 청소년 독자를 대상으로 하며, 불교 탱화의 예술성과 종교적 의미를 깊이 있게 다룹",https://gemini.google.com/share/cd2ef5f6ef86,2026-01-02,1,
209,"신비로운 탱화 속 이야기: 지혜 박사님과 함께 떠나는 
사찰 미술 여행",자기계발,어린이 ,"지혜 박사님과 함께 '신문시주처중'이라는 여섯 가지 약속을 통해 탱화 속에 담긴 
부처님의 가르침과 소중한 우리 문화유산의 가치를 배우는 10~12세 어린이를 위한 이야기입니다. 상세히 제공해주신 구성안을 바탕으로 교육적이면서도 따뜻한 수채화 풍의 장면들을 담아 제작",https://gemini.google.com/share/c49a73b5c9d1,2026-02-20,1,
210,붓끝으로 전하는 진실의 기록: 탱화 탐정단,자기계발,초등학생 이상,"초등 고학년에서 중등 저학년(10~14세) 어린이와 청소년을 위해, 거대한 탱화 속에 
숨겨진 '진실의 기록'과 그 속에 담긴 6가지 비밀 열쇠를 찾아가는 흥미진진한 미술 탐정 이야기",https://gemini.google.com/share/ac917170732a,2026-01-11,1,
211,신문시주처중: 탱화 속 숨겨진 지혜를 찾아서!,자기계발,어린이 이상,"9세에서 16세 사이의 어린이와 청소년들이 혜안 박사님과 함께 탱화 속 
'신문시주처중'이라는 6가지 비밀을 찾아내며 불교 미술의 지혜를 배우는 이야기를 담았습니다.",https://gemini.google.com/share/265edf6db555,2026-01-11,1,
212,내 마음의 '정지' 버튼: 삼독을 넘어 평온의 시뮬레이션으로,자기계발,어린이 이상,"마음속의 욕심과 분노, 어리석음을 다스리고 '잠깐'의 멈춤을 통해 현명한 선택을 내려 
진정한 기쁨을 찾는 17~19세 청소년을 위한 마음 성장 이야기",https://gemini.google.com/share/0614167be350,2026-01-11,1,
213,비움으로 채우는 마음: 단 스승님의 가르침,자기계발,8세이상,"도덕경 12장의 가르침을 바탕으로 화려한 외부의 유혹에 휘둘리지 않고 내면의 근본을 
지키는 절제의 미덕을 담은 스토리북을 제작하였으며, 이 책의 권장 독자 연령은 8세 이상",https://gemini.google.com/share/b46356d979a4,2026-02-18,1,
214,"마음이 닿는 선, AI는 모르는 예술의 비밀",자기계발,대학생이상,"AI가 따라올 수 없는 인간만의 고유한 디자인 감각과 '통변조리균'의 원리를 전문가의 
시선으로 풀어낸 스토리북으로, 디자인을 공부하거나 현업에 종사하는 성인 독자들을 위해 제작되었습니다. 이 이야기는 요청하신 디자인 철학과 핵심 용어들을 충실히 반영","https://gemini.google.com/share/206a18af7e98
https://gemini.google.com/share/42d62e6fa3f8",2026-02-19,1,
215,AI 코딩 슬롯머신의 함정: 뇌공학적 경고와 거품의 붕괴,자기계발,대학생이상,"대학생과 연구원을 대상으로 AI 코딩이 뇌에 미치는 부정적인 영향과 인지 능력 저하를
 경고하는 15페이지 분량의 스토리북을 제작했습니다. AI 코딩을 실력을 갉아먹는 슬롯머신에 비유하며, 현재의 거품이 붕괴될 것임을 뇌공학적 근거와 함께 지브리 풍의 일러스트로 담아",https://gemini.google.com/share/bef03985ca2e,2026-03-09,1,
216,1비트의 연금술: 거대 언어 모델을 위한 이진 신경망 연구 방법론,자기계발,대학생이상,"거대 언어 모델(LLM)을 위한 이진 신경망 기술의 핵심 연구 방법론을 BitNet 시리즈와 
FBI-LLM 등의 사례를 통해 심도 있게 다룬 대학원생 대상의 스토리북을 제작하였습니다. 첨부하신 논문의 핵심 수식과 훈련 기법을 상세히 설명",https://gemini.google.com/share/526063825d47,2026-03-10,1,
217,2026 AI 조직 변화: 새로운 파도를 넘어서,자기계발,대학생이상,"2026년 AI 도입으로 인한 급격한 조직 변화와 미래 전망을 전문가와 일반인의 대화 
형식으로 풀어낸 전 연령층 대상의 스토리북입니다. 제공해주신 실태 조사 자료의 핵심 내용을 바탕으로 구성되었으나, 이야기의 흐름과 시각적 비유",https://gemini.google.com/share/af7662e83f57,2026-03-11,1,
218,"AI Co-scientist: 생성, 토론, 그리고 진화의 아키텍처",미래 대비 교육용,대학원생 이상,"Gemini 2.0 기반의 멀티 에이전트 시스템을 통해 인공지능이 어떻게 과학적 가설을 
생성하고 검증하는지, 그 핵심 연구 방법론을 대학원생 수준에 맞춰 깊이 있게 다룬 스토리북을 제작",https://gemini.google.com/share/6eeb53cf7c35,2026-02-02,1,
219,바이브텐서: AI 에이전트가 빚어낸 시스템의 선율,미래 대비 교육용,대학원생 이상,"AI 에이전트들이 스스로 딥러닝 시스템인 VibeTensor를 구축하며 겪는 기술적 여정과
 '프랑켄슈타인 효과'라는 흥미로운 한계점을 대학원생 수준에 맞춰 설명하는 스토리북을 제작",https://gemini.google.com/share/2d9d5c0ba169,2026-02-02,1,
220,대도무문 - 큰 길에는 문이 없단다 버전1,어린이 동화,어린이 대상,"대도무문'의 진정한 의미를 찾아 떠난 수행승이 목마름을 해결하는 과정을 통해, 깨달음은 결국 스스로의 노력으로 직접 얻어야 한다는 소중한 교훈",https://gemini.google.com/share/b6490a6518e4,2026-01-14,1,
221,대도무문 - 큰 길에는 문이 없단다 버전2,어린이 동화,어린이 대상,"대도무문'의 진정한 의미를 찾아 떠난 수행승이 목마름을 해결하는 과정을 통해, 깨달음은 결국 스스로의 노력으로 직접 얻어야 한다는 소중한 교훈",https://gemini.google.com/share/01055a1fc647,2026-01-14,1,
222,"마음의 눈이 그린 꽃, 할루시네이션",어린이 동화,초등 이상,"인공지능의 환각 현상과 부처님의 ‘공화’ 비유를 통해 실재와 허상의 차이를 배우고, 현대 사회에서 진실을 분별하는 지혜를 담은 이야기를 전 연령층(초등학생 이상)을 위해 작성",https://gemini.google.com/share/e4c37eb88789,2026-01-14,1,
223,"진흙에서 핀 보물, 연꽃 이야기",어린이 동화,어린이,"연꽃의 무한이 주는 힘, 생태의학자와 불교인이 만나 연꽃에 숨겨진 과학적 비밀과 불교적 지혜인 '3구나'를 탐구하며 그 가치를 발견해 나가는 10세 어린이를 위한 스토리북",https://gemini.google.com/share/9261553103cb,2026-01-17,1,
224,우리 뇌가 들려주는 일곱 가지 반의 비밀,어린이 동화,어린이,"리사 펠드먼 배럿의 뇌과학 이론을 바탕으로 청소년들이 이해하기 쉽게 뇌과학자와의 
간담회 형식으로 이야기를 구성했습니다. 제공해주신 상세한 내용을 토대로 뇌의 진정한 목적부터 미래 시대의 역량까지 수채화풍의 삽화와 함께 담아",https://gemini.google.com/share/6a1a547b47f3,2026-02-17,1,
225,"시간을 잊은 마음의 강물, 몰입",어린이 동화,어린이,초등학생 이상 전 연령을 대상으로 하는 이 스토리북은 주인공이 도전을 통해 몰입(Flow)의 즐거움을 깨닫고 진정한 행복을 찾아가는 과정을 흥미롭게 담고 있습니다. 칙센트미하이의 이론을 바탕으로 몰입을 위한 준비 단계와 성취의 기쁨을 체계적으로 구성하여 독자들이 스스로 몰입을 실천할 수 있도록,https://gemini.google.com/share/f526c5fb7a7e,2026-02-17,1,
226,마법의 발걸음: 과정 속에 숨어있는 보물,어린이 동화,어린이,초등학생(8~12세) 아이들이 일상의 작은 습관들을 통해 결과보다 과정의 소중함과 그 안에서 느끼는 행복을 배울 수 있도록 돕는 아빠의 따뜻한 이야기,https://gemini.google.com/share/b4dbebaf59a7,2026-02-18,1,
227,숲속 도장의 비밀: 침묵이 들려주는 노래,어린이 동화,어린이,"태권도 사범님과 두 제자 강수, 수빈이가 노자의 도덕경 23장 '희언 자연'의 
가르침을 통해 침묵의 지혜와 자연의 섭리를 배우는 10세 어린이 대상의 스토리북을 만들었습니다. 첨부해주신 이미지와 내용을 바탕으로 수채화 풍의 삽화와 함께 구성",https://gemini.google.com/share/b858f07b25b9,2026-02-20,1,
228,"말로는 다 할 수 없는 보물, '진짜 도' 이야기",어린이 동화,어린이,"이름표 수집가 루카가 현명한 거북이 노 할아버지와 함께 이름표 너머의 진짜 
진리인 '도'를 찾아 떠나는 7세 어린이들을 위한 동화책",https://gemini.google.com/share/a717c08b25f8,2026-02-21,1,
229,염일방일: 마음을 비우고 평온을 채우는 지혜,어린이 동화,어린이,"심리학자 스승이 제자들에게 '염일방일'의 지혜를 전하며 부정적인 생각에서 
벗어나는 한 달간의 체계적인 훈련 과정을 담은 성인 및 청소년 대상의 스토리북을 제작했습니다. 제공해주신 상세한 훈련법과 확언들이 이야기 속에 자연스럽게 녹아들도록 구성",https://gemini.google.com/share/47b4fc40d207,2026-03-07,1,
230,"반짝이는 마음, 끝없는 우주 - 정극광통달",어린이 동화,어린이,"마음의 정원을 가꾸는 소년 라온이 마음의 먼지를 닦아내어 온 우주를 비추는 
광명을 얻고 광활한 허공을 품게 되는 과정을 담은 9-16세 독자 대상의 스토리북을 제작했습니다. 어려운 철학적 문구의 의미를 아이들의 눈높이에 맞춘 3D 애니메이션 스타일의 이야기로 생생하게",https://gemini.google.com/share/91dd682b2bb2,2026-03-08,1,
231,"비밀의 정원, 십장생도 이야기",어린이 동화,어린이,"초등학생 이상의 독자를 대상으로 박물관 큐레이터가 십장생도 속 열 가지 
상징물의 의미를 하나하나 들려주며, 우리 모두가 건강하고 행복하게 오래도록 살아가길 바라는 따뜻한 염원을 수채화 풍의 이야기로 담아냈습니다. 15페이지에 걸쳐 펼쳐지는 십장생의 신비로운 세계를 즐겁게 감상",https://gemini.google.com/share/676c932b85f1,2026-03-09,1,
232,투시하는 상상력: 제미나이와 함께하는 아이소메트릭의 미래,어린이 동화,성인,"애니메이션 학과 학생들에게 보이지 않는 내부 구조까지 보여주는 혁신적인 
아이소메트릭 기술을 소개하며, 제미나이를 통해 정교한 아이폰 도면을 순식간에 시각화해 청중을 놀라게 하는 마법 같은 순간을 담았습니다. 이 스토리북의 타겟 독자 연령층은 대학생 및 성인",https://gemini.google.com/share/f4279dc88ce5,2026-03-09,1,
233,지혜의 전당: 공중에 떠다니는 책들의 비밀-유답答,어린이 동화,어린이 이상,"지혜의 전당'이라는 마법 도서관에서 인생의 해답을 찾아 헤매던 13세 소년 지호가 
결국 자신의 마음속에서 진정한 '유답(You答)'을 발견하게 되는 과정을 담은 10-15세용 스토리북을 제작",https://gemini.google.com/share/49bd4e874e26,2026-01-20,0,
234,"목마른 구도자, 스스로 길을 찾다",어린이 동화,어린이 이상,"젊은 수행승 혜안이 스승과의 대화를 통해 진정한 깨달음은 타인에게서 얻는 것이 아니라 스스로 찾아내고 경험해야 한다는 것을 깨닫는 과정을 담은, 10세 이상 전 연령대를 위한 철학적인 동화",https://gemini.google.com/share/e33658f66fd8,2026-01-20,0,
235,"진흙에서 핀 보물, 연꽃 이야기",어린이 동화,어린이,"연꽃의 무한이 주는 힘, 생태의학자와 불교인이 만나 연꽃에 숨겨진 과학적 비밀과 불교적 지혜인 '3구나'를 탐구하며 그 가치를 발견해 나가는 10세 어린이를 위한 스토리북",https://gemini.google.com/share/9261553103cb,2026-01-17,0,
236,우리 뇌가 들려주는 일곱 가지 반의 비밀,어린이 동화,어린이,"리사 펠드먼 배럿의 뇌과학 이론을 바탕으로 청소년들이 이해하기 쉽게 뇌과학자와의 
간담회 형식으로 이야기를 구성했습니다. 제공해주신 상세한 내용을 토대로 뇌의 진정한 목적부터 미래 시대의 역량까지 수채화풍의 삽화와 함께 담아",https://gemini.google.com/share/6a1a547b47f3,2026-02-17,0,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
